('pop' 'pop' 'pop' 'pop' 'mov')	('add' 'mov' 'pop' 'pop' 'pop')	('mov' 'pop' 'pop' 'pop' 'pop')	('push' 'push' 'mov' 'push' 'mov')	('mov' 'lea' 'xor' 'mov' 'mov')	binary	optimized
0	0	0	0	0	stty_NGRAMS.txt_-fcrossjumping	0
0	0	0	0	0	csplit_NGRAMS.txt_-fcrossjumping	0
0	0	0	0	0	realpath_NGRAMS.txt_-fcrossjumping	0
0	0	0	0	0	tail_NGRAMS.txt_-fcrossjumping	0
0	0	0	0	0	expr_NGRAMS.txt_-fcrossjumping	0
0	0	0	0	0	test_NGRAMS.txt_-fcrossjumping	0
0	0	0	0	0	dir_NGRAMS.txt_-fcrossjumping	0
0	0	0	0	0	truncate_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	readlink_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	nice_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	timeout_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	cp_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	nohup_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	groups_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	touch_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	stat_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	pwd_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	tee_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	unlink_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	fold_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	date_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	chgrp_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	tty_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	uniq_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	pinky_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	split_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	env_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	nproc_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	ls_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	dd_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	base64_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	basename_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	uname_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	vdir_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	cksum_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	pr_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	who_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	mkfifo_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	dirname_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	wc_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	shred_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	chown_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	sleep_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	hostid_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	mv_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	expand_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	ln_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	cut_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	comm_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	mktemp_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	du_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	numfmt_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	paste_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	od_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	join_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	true_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	echo_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	yes_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	users_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	chroot_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	fmt_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	chcon_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	printf_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	printenv_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	df_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	rm_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	sum_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	head_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	pathchk_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	seq_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	tr_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	ptx_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	shuf_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	tac_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	cat_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	sort_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	tsort_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	stdbuf_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	unexpand_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	uptime_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	logname_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	dircolors_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	whoami_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	chmod_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	mkdir_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	false_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	id_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	md5sum_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	mknod_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	nl_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	runcon_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	kill_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	link_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	rmdir_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	factor_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	stty_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	csplit_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	realpath_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	tail_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	expr_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	test_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	dir_NGRAMS.txt_-ftree-dominator-opts	0
0	0	0	0	0	truncate_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	readlink_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	nice_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	timeout_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	cp_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	nohup_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	groups_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	touch_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	stat_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	pwd_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	tee_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	unlink_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	fold_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	date_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	chgrp_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	tty_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	uniq_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	pinky_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	split_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	env_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	nproc_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	ls_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	dd_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	base64_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	basename_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	uname_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	vdir_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	cksum_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	pr_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	who_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	mkfifo_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	dirname_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	wc_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	shred_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	chown_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	sleep_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	hostid_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	mv_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	expand_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	ln_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	cut_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	comm_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	mktemp_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	du_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	numfmt_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	paste_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	od_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	join_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	true_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	echo_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	yes_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	users_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	chroot_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	fmt_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	chcon_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	printf_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	printenv_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	df_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	rm_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	sum_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	head_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	pathchk_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	seq_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	tr_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	ptx_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	shuf_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	tac_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	cat_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	sort_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	tsort_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	stdbuf_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	unexpand_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	uptime_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	logname_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	dircolors_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	whoami_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	chmod_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	mkdir_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	false_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	id_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	md5sum_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	mknod_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	nl_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	runcon_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	kill_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	link_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	rmdir_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	factor_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	stty_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	csplit_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	realpath_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	tail_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	expr_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	test_NGRAMS.txt_-fcaller-saves	0
0	0	0	0	0	dir_NGRAMS.txt_-fcaller-saves	0
18	26	26	13	11	truncate_NGRAMS.txt_-O3	0
26	34	34	16	2	readlink_NGRAMS.txt_-O3	0
18	25	25	14	7	nice_NGRAMS.txt_-O3	0
17	25	25	16	7	timeout_NGRAMS.txt_-O3	0
55	66	71	31	55	cp_NGRAMS.txt_-O3	0
19	27	26	16	5	nohup_NGRAMS.txt_-O3	0
19	23	23	15	7	groups_NGRAMS.txt_-O3	0
27	37	39	16	25	touch_NGRAMS.txt_-O3	0
31	37	40	19	15	stat_NGRAMS.txt_-O3	0
17	23	23	13	9	pwd_NGRAMS.txt_-O3	0
18	26	26	14	5	tee_NGRAMS.txt_-O3	0
18	23	23	15	3	unlink_NGRAMS.txt_-O3	0
19	26	26	14	2	fold_NGRAMS.txt_-O3	0
25	35	37	17	23	date_NGRAMS.txt_-O3	0
32	42	41	18	13	chgrp_NGRAMS.txt_-O3	0
16	23	23	13	2	tty_NGRAMS.txt_-O3	0
20	28	29	15	4	uniq_NGRAMS.txt_-O3	0
18	25	25	15	6	pinky_NGRAMS.txt_-O3	0
23	35	33	17	29	split_NGRAMS.txt_-O3	0
18	23	23	13	15	env_NGRAMS.txt_-O3	0
19	27	26	13	3	nproc_NGRAMS.txt_-O3	0
50	54	69	34	14	ls_NGRAMS.txt_-O3	0
28	38	39	21	36	dd_NGRAMS.txt_-O3	0
22	26	28	14	12	base64_NGRAMS.txt_-O3	0
18	24	24	13	2	basename_NGRAMS.txt_-O3	0
16	23	23	14	6	uname_NGRAMS.txt_-O3	0
50	54	69	34	14	vdir_NGRAMS.txt_-O3	0
17	23	23	14	5	cksum_NGRAMS.txt_-O3	0
26	36	36	17	5	pr_NGRAMS.txt_-O3	0
19	26	26	15	16	who_NGRAMS.txt_-O3	0
18	24	25	13	2	mkfifo_NGRAMS.txt_-O3	0
17	23	23	13	2	dirname_NGRAMS.txt_-O3	0
19	24	25	15	9	wc_NGRAMS.txt_-O3	0
29	35	35	19	16	shred_NGRAMS.txt_-O3	0
33	43	42	20	12	chown_NGRAMS.txt_-O3	0
17	24	24	17	4	sleep_NGRAMS.txt_-O3	0
17	23	23	15	2	hostid_NGRAMS.txt_-O3	0
60	73	78	29	60	mv_NGRAMS.txt_-O3	0
18	24	24	14	8	expand_NGRAMS.txt_-O3	0
37	44	46	22	17	ln_NGRAMS.txt_-O3	0
20	23	23	13	8	cut_NGRAMS.txt_-O3	0
21	26	29	17	5	comm_NGRAMS.txt_-O3	0
19	25	25	14	7	mktemp_NGRAMS.txt_-O3	0
68	71	78	41	16	du_NGRAMS.txt_-O3	0
21	31	32	18	22	numfmt_NGRAMS.txt_-O3	0
18	23	23	13	5	paste_NGRAMS.txt_-O3	0
24	34	36	19	8	od_NGRAMS.txt_-O3	0
26	30	33	20	20	join_NGRAMS.txt_-O3	0
16	23	23	14	3	true_NGRAMS.txt_-O3	0
16	23	23	13	3	echo_NGRAMS.txt_-O3	0
18	27	27	16	3	yes_NGRAMS.txt_-O3	0
19	23	23	16	2	users_NGRAMS.txt_-O3	0
19	28	28	16	13	chroot_NGRAMS.txt_-O3	0
20	28	29	13	3	fmt_NGRAMS.txt_-O3	0
36	41	40	17	15	chcon_NGRAMS.txt_-O3	0
18	30	30	18	10	printf_NGRAMS.txt_-O3	0
16	23	23	13	2	printenv_NGRAMS.txt_-O3	0
35	43	46	21	11	df_NGRAMS.txt_-O3	0
35	43	43	19	14	rm_NGRAMS.txt_-O3	0
20	30	31	16	3	sum_NGRAMS.txt_-O3	0
21	29	29	15	13	head_NGRAMS.txt_-O3	0
16	23	23	13	7	pathchk_NGRAMS.txt_-O3	0
19	27	28	17	9	seq_NGRAMS.txt_-O3	0
19	25	25	14	13	tr_NGRAMS.txt_-O3	0
51	53	57	35	13	ptx_NGRAMS.txt_-O3	0
30	43	41	18	9	shuf_NGRAMS.txt_-O3	0
42	46	49	32	9	tac_NGRAMS.txt_-O3	0
16	27	27	15	9	cat_NGRAMS.txt_-O3	0
49	51	55	31	36	sort_NGRAMS.txt_-O3	0
19	26	26	16	4	tsort_NGRAMS.txt_-O3	0
18	28	29	15	7	stdbuf_NGRAMS.txt_-O3	0
18	24	24	13	8	unexpand_NGRAMS.txt_-O3	0
21	27	28	17	6	uptime_NGRAMS.txt_-O3	0
17	23	23	15	3	logname_NGRAMS.txt_-O3	0
18	24	25	14	6	dircolors_NGRAMS.txt_-O3	0
17	23	23	15	3	whoami_NGRAMS.txt_-O3	0
34	40	39	17	11	chmod_NGRAMS.txt_-O3	0
23	31	33	17	7	mkdir_NGRAMS.txt_-O3	0
16	23	23	14	3	false_NGRAMS.txt_-O3	0
19	25	25	18	13	id_NGRAMS.txt_-O3	0
19	25	25	14	6	md5sum_NGRAMS.txt_-O3	0
18	25	25	13	7	mknod_NGRAMS.txt_-O3	0
45	44	47	30	5	nl_NGRAMS.txt_-O3	0
16	23	23	13	3	runcon_NGRAMS.txt_-O3	0
16	24	24	13	5	kill_NGRAMS.txt_-O3	0
17	23	23	15	3	link_NGRAMS.txt_-O3	0
19	25	26	13	4	rmdir_NGRAMS.txt_-O3	0
79	67	73	43	5	factor_NGRAMS.txt_-O3	0
23	30	30	13	8	stty_NGRAMS.txt_-O3	0
45	49	51	32	23	csplit_NGRAMS.txt_-O3	0
26	32	33	15	3	realpath_NGRAMS.txt_-O3	0
32	43	42	19	49	tail_NGRAMS.txt_-O3	0
91	80	86	59	12	expr_NGRAMS.txt_-O3	0
12	26	27	12	12	test_NGRAMS.txt_-O3	0
50	54	69	34	14	dir_NGRAMS.txt_-O3	0
0	0	0	0	0	truncate_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	readlink_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	nice_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	timeout_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	cp_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	nohup_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	groups_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	touch_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	stat_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	pwd_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	tee_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	unlink_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	fold_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	date_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	chgrp_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	tty_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	uniq_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	pinky_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	split_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	env_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	nproc_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	ls_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	dd_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	base64_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	basename_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	uname_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	vdir_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	cksum_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	pr_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	who_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	mkfifo_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	dirname_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	wc_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	shred_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	chown_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	sleep_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	hostid_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	mv_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	expand_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	ln_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	cut_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	comm_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	mktemp_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	du_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	numfmt_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	paste_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	od_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	join_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	true_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	echo_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	yes_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	users_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	chroot_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	fmt_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	chcon_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	printf_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	printenv_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	df_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	rm_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	sum_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	head_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	pathchk_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	seq_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	tr_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	ptx_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	shuf_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	tac_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	cat_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	sort_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	tsort_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	stdbuf_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	unexpand_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	uptime_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	logname_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	dircolors_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	whoami_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	chmod_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	mkdir_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	false_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	id_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	md5sum_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	mknod_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	nl_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	runcon_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	kill_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	link_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	rmdir_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	factor_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	stty_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	csplit_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	realpath_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	tail_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	expr_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	test_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	dir_NGRAMS.txt_-fcompare-elim	0
0	0	0	0	0	truncate_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	readlink_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	nice_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	timeout_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	cp_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	nohup_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	groups_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	touch_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	stat_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	pwd_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	tee_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	unlink_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	fold_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	date_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	chgrp_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	tty_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	uniq_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	pinky_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	split_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	env_NGRAMS.txt_-fipa-pure-const	0
0	0	0	0	0	nproc_NGRAMS.txt_-fipa-pure-const	0
